coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
largest_sorted_subarray;0.9;0.05;10000;merge;19.1627;19.3290;19.4953;0.1011;0.1663;3.1945
largest_sorted_subarray;0.9;0.05;10000;quick;29.6733;29.8710;30.0687;0.1202;0.1977;3.8006
largest_sorted_subarray;0.9;0.05;10000;insertion;17.8562;17.9450;18.0338;0.0540;0.0888;1.7070
largest_sorted_subarray;0.9;0.001;1000;bubble;634.0108;638.9267;643.8426;2.9884;4.9159;163.6560
largest_sorted_subarray;0.9;0.001;1000;merge;309.0853;312.2977;315.5101;1.9528;3.2124;106.9428
largest_sorted_subarray;0.9;0.001;1000;quick;276.5777;279.3023;282.0269;1.6563;2.7246;90.7065
largest_sorted_subarray;0.9;0.001;1000;insertion;72.7255;73.1203;73.5151;0.2400;0.3948;13.1416
largest_sorted_subarray;0.9;0.0001;10000;bubble;8228.7720;8276.5020;8324.2320;29.0152;47.7300;1588.9657
largest_sorted_subarray;0.9;0.0001;10000;merge;2649.2083;2678.8867;2708.5651;18.0416;29.6784;988.0153
largest_sorted_subarray;0.9;0.0001;10000;quick;2232.8419;2256.4077;2279.9735;14.3257;23.5658;784.5183
largest_sorted_subarray;0.9;0.0001;10000;insertion;255.4290;256.7827;258.1364;0.8229;1.3537;45.0659
