coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_maior_array;0.95;0.05;1000;insertion;1.3683;1.3812;1.3941;0.0066;0.0129;0.2071
percentual_maior_array;0.95;0.05;10000;bubble;1.5840;1.6079;1.6318;0.0122;0.0239;0.3861
percentual_maior_array;0.95;0.05;10000;merge;0.1913;0.1933;0.1953;0.0010;0.0020;0.0319
percentual_maior_array;0.95;0.05;10000;quick;0.2963;0.2987;0.3011;0.0012;0.0024;0.0380
percentual_maior_array;0.95;0.05;10000;insertion;0.1784;0.1794;0.1804;0.0005;0.0010;0.0171
percentual_maior_array;0.95;0.001;1000;bubble;63.3071;63.8927;64.4783;0.2988;0.5856;16.3656
percentual_maior_array;0.95;0.001;1000;merge;30.8470;31.2298;31.6126;0.1953;0.3828;10.6943
percentual_maior_array;0.95;0.001;1000;quick;27.6056;27.9302;28.2548;0.1656;0.3246;9.0706
percentual_maior_array;0.95;0.001;1000;insertion;7.2650;7.3120;7.3590;0.0240;0.0470;1.3142
percentual_maior_array;0.95;0.0001;10000;bubble;82.1962;82.7650;83.3338;0.2902;0.5688;15.8897
percentual_maior_array;0.95;0.0001;10000;merge;26.4353;26.7889;27.1425;0.1804;0.3536;9.8802
percentual_maior_array;0.95;0.0001;10000;quick;22.2832;22.5641;22.8450;0.1433;0.2809;7.8452
percentual_maior_array;0.95;0.0001;10000;insertion;2.5517;2.5678;2.5839;0.0082;0.0161;0.4507
percentual_maior_array;0.9;0.01;100;bubble;65.6058;66.4790;67.3522;0.5308;0.8732;16.7774
percentual_maior_array;0.9;0.01;100;merge;54.9985;55.9200;56.8415;0.5602;0.9215;17.7068
percentual_maior_array;0.9;0.01;100;quick;37.7576;38.4260;39.0944;0.4063;0.6684;12.8434
percentual_maior_array;0.9;0.01;100;insertion;19.7341;19.9310;20.1279;0.1197;0.1969;3.7847
percentual_maior_array;0.9;0.01;1000;bubble;25.1721;25.5704;25.9687;0.2421;0.3983;7.6530
percentual_maior_array;0.9;0.01;1000;merge;5.8339;5.8726;5.9113;0.0235;0.0387;0.7437
percentual_maior_array;0.9;0.01;1000;quick;6.4863;6.5536;6.6209;0.0409;0.0673;1.2942
percentual_maior_array;0.9;0.01;1000;insertion;2.6457;2.6682;2.6907;0.0137;0.0225;0.4331
percentual_maior_array;0.9;0.01;10000;bubble;5.7180;5.8139;5.9098;0.0583;0.0959;1.8416
percentual_maior_array;0.9;0.01;10000;merge;0.7039;0.7105;0.7171;0.0040;0.0066;0.1259
percentual_maior_array;0.9;0.01;10000;quick;0.9304;0.9388;0.9472;0.0051;0.0084;0.1617
percentual_maior_array;0.9;0.01;10000;insertion;0.3543;0.3564;0.3585;0.0013;0.0021;0.0410
percentual_maior_array;0.9;0.02;100;bubble;63.2550;64.2070;65.1590;0.5787;0.9520;18.2924
percentual_maior_array;0.9;0.02;100;merge;27.7565;28.3780;28.9995;0.3778;0.6215;11.9417
percentual_maior_array;0.9;0.02;100;quick;25.2213;25.5850;25.9487;0.2211;0.3637;6.9888
percentual_maior_array;0.9;0.02;100;insertion;16.9965;17.1750;17.3535;0.1085;0.1785;3.4305
percentual_maior_array;0.9;0.02;1000;bubble;17.3664;17.6832;18.0000;0.1926;0.3168;6.0862
percentual_maior_array;0.9;0.02;1000;merge;3.5196;3.5639;3.6082;0.0269;0.0443;0.8487
percentual_maior_array;0.9;0.02;1000;quick;3.9833;4.0058;4.0283;0.0137;0.0225;0.4318
percentual_maior_array;0.9;0.02;1000;insertion;1.9865;2.0057;2.0249;0.0117;0.0192;0.3707
percentual_maior_array;0.9;0.02;10000;bubble;3.5485;3.6054;3.6623;0.0346;0.0569;1.0950
percentual_maior_array;0.9;0.02;10000;merge;0.4030;0.4071;0.4112;0.0025;0.0041;0.0796
percentual_maior_array;0.9;0.02;10000;quick;0.5584;0.5623;0.5662;0.0024;0.0039;0.0747
percentual_maior_array;0.9;0.02;10000;insertion;0.2595;0.2610;0.2625;0.0009;0.0015;0.0289
percentual_maior_array;0.9;0.05;100;bubble;28.6810;29.1360;29.5910;0.2766;0.4550;8.7427
percentual_maior_array;0.9;0.05;100;merge;15.9066;16.1410;16.3754;0.1425;0.2344;4.5035
percentual_maior_array;0.9;0.05;100;quick;14.8515;15.0810;15.3105;0.1395;0.2295;4.4078
percentual_maior_array;0.9;0.05;100;insertion;11.1479;11.2920;11.4361;0.0876;0.1441;2.7703
percentual_maior_array;0.9;0.05;1000;bubble;9.3090;9.4625;9.6160;0.0933;0.1535;2.9490
percentual_maior_array;0.9;0.05;1000;merge;1.7699;1.7832;1.7965;0.0081;0.0133;0.2562
percentual_maior_array;0.9;0.05;1000;quick;2.3272;2.3479;2.3686;0.0126;0.0207;0.3976
percentual_maior_array;0.9;0.05;1000;insertion;1.3703;1.3812;1.3921;0.0066;0.0109;0.2071
percentual_maior_array;0.9;0.05;10000;bubble;1.5878;1.6079;1.6280;0.0122;0.0201;0.3861
percentual_maior_array;0.9;0.05;10000;merge;0.1917;0.1933;0.1949;0.0010;0.0016;0.0319
percentual_maior_array;0.9;0.05;10000;quick;0.2967;0.2987;0.3007;0.0012;0.0020;0.0380
percentual_maior_array;0.9;0.05;10000;insertion;0.1786;0.1794;0.1802;0.0005;0.0008;0.0171
percentual_maior_array;0.9;0.001;1000;bubble;63.4012;63.8927;64.3842;0.2988;0.4915;16.3656
percentual_maior_array;0.9;0.001;1000;merge;30.9085;31.2298;31.5511;0.1953;0.3213;10.6943
percentual_maior_array;0.9;0.001;1000;quick;27.6578;27.9302;28.2026;0.1656;0.2724;9.0706
percentual_maior_array;0.9;0.001;1000;insertion;7.2725;7.3120;7.3515;0.0240;0.0395;1.3142
percentual_maior_array;0.9;0.0001;10000;bubble;82.2876;82.7650;83.2424;0.2902;0.4774;15.8897
percentual_maior_array;0.9;0.0001;10000;merge;26.4921;26.7889;27.0857;0.1804;0.2968;9.8802
percentual_maior_array;0.9;0.0001;10000;quick;22.3284;22.5641;22.7998;0.1433;0.2357;7.8452
percentual_maior_array;0.9;0.0001;10000;insertion;2.5543;2.5678;2.5813;0.0082;0.0135;0.4507
