coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
largest_sorted_subarray;0.9;0.02;10000;insertion;25.6172;26.2667;26.9162;0.4958;0.6495;2.7156
largest_sorted_subarray;0.9;0.05;100;bubble;25.0034;26.3333;27.6632;1.0152;1.3299;5.5605
largest_sorted_subarray;0.9;0.05;100;merge;12.7490;13.2667;13.7844;0.3952;0.5177;2.1645
largest_sorted_subarray;0.9;0.05;100;quick;16.9198;17.8000;18.6802;0.6719;0.8802;3.6803
largest_sorted_subarray;0.9;0.05;100;insertion;10.0576;10.5667;11.0758;0.3886;0.5091;2.1284
largest_sorted_subarray;0.9;0.05;1000;bubble;73.0220;77.7000;82.3780;3.5710;4.6780;19.5592
largest_sorted_subarray;0.9;0.05;1000;merge;15.9613;16.4667;16.9721;0.3858;0.5054;2.1129
largest_sorted_subarray;0.9;0.05;1000;quick;20.9642;21.7333;22.5024;0.5871;0.7691;3.2156
largest_sorted_subarray;0.9;0.05;1000;insertion;12.8634;13.2333;13.6032;0.2824;0.3699;1.5466
largest_sorted_subarray;0.9;0.05;10000;bubble;153.1483;161.8333;170.5183;6.6298;8.6850;36.3129
largest_sorted_subarray;0.9;0.05;10000;merge;18.5797;19.4000;20.2203;0.6262;0.8203;3.4301
largest_sorted_subarray;0.9;0.05;10000;quick;28.9022;29.6333;30.3644;0.5581;0.7311;3.0567
largest_sorted_subarray;0.9;0.05;10000;insertion;17.8507;18.3667;18.8827;0.3939;0.5160;2.1573
