coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
k_unordered_sequence;0.95;0.05;10000;insertion;2553.6161;2562.0667;2570.5173;4.9797;8.4506;27.2750
k_unordered_sequence;0.9;0.01;100;bubble;2.6747;3.0667;3.4587;0.2992;0.3920;1.6386
k_unordered_sequence;0.9;0.01;100;merge;3.2354;3.5000;3.7646;0.2020;0.2646;1.1064
k_unordered_sequence;0.9;0.01;100;quick;4.4407;4.8333;5.2259;0.2997;0.3926;1.6418
k_unordered_sequence;0.9;0.01;100;insertion;10.4860;10.8667;11.2474;0.2906;0.3807;1.5916
k_unordered_sequence;0.9;0.01;1000;bubble;38.2328;39.2667;40.3006;0.7892;1.0339;4.3226
k_unordered_sequence;0.9;0.01;1000;merge;73.8603;74.6333;75.4063;0.5901;0.7730;3.2322
k_unordered_sequence;0.9;0.01;1000;quick;65.8438;66.9333;68.0228;0.8317;1.0895;4.5557
k_unordered_sequence;0.9;0.01;1000;insertion;137.9314;139.9333;141.9352;1.5282;2.0019;8.3704
k_unordered_sequence;0.9;0.01;10000;bubble;361.0355;366.0333;371.0311;3.8151;4.9978;20.8963
k_unordered_sequence;0.9;0.01;10000;merge;996.3262;999.9667;1003.6072;2.7790;3.6405;15.2213
k_unordered_sequence;0.9;0.01;10000;quick;661.0353;664.4667;667.8981;2.6194;3.4314;14.3473
k_unordered_sequence;0.9;0.01;10000;insertion;1443.2780;1449.9000;1456.5220;5.0550;6.6220;27.6871
k_unordered_sequence;0.9;0.02;100;bubble;4.4598;5.0000;5.5402;0.4124;0.5402;2.2591
k_unordered_sequence;0.9;0.02;100;merge;11.0149;11.4667;11.9185;0.3449;0.4518;1.8889
k_unordered_sequence;0.9;0.02;100;quick;10.8098;11.2667;11.7236;0.3488;0.4569;1.9106
k_unordered_sequence;0.9;0.02;100;insertion;12.3692;12.8667;13.3642;0.3798;0.4975;2.0800
k_unordered_sequence;0.9;0.02;1000;bubble;61.0948;62.3000;63.5052;0.9200;1.2052;5.0388
k_unordered_sequence;0.9;0.02;1000;merge;129.6059;131.3333;133.0607;1.3186;1.7274;7.2223
k_unordered_sequence;0.9;0.02;1000;quick;106.9989;108.3333;109.6677;1.0186;1.3344;5.5791
k_unordered_sequence;0.9;0.02;1000;insertion;181.9372;183.5333;185.1294;1.2184;1.5961;6.6733
k_unordered_sequence;0.9;0.02;10000;bubble;607.2903;612.0667;616.8431;3.6461;4.7764;19.9706
k_unordered_sequence;0.9;0.02;10000;merge;1707.3487;1710.5333;1713.7179;2.4310;3.1846;13.3151
k_unordered_sequence;0.9;0.02;10000;quick;1075.5958;1081.1333;1086.6708;4.2271;5.5375;23.1528
k_unordered_sequence;0.9;0.02;10000;insertion;1874.4783;1882.4667;1890.4551;6.0980;7.9884;33.4001
k_unordered_sequence;0.9;0.05;100;bubble;12.4076;12.7667;13.1258;0.2741;0.3591;1.5013
k_unordered_sequence;0.9;0.05;100;merge;18.8316;19.2000;19.5684;0.2812;0.3684;1.5403
k_unordered_sequence;0.9;0.05;100;quick;13.4588;13.9000;14.3412;0.3368;0.4412;1.8448
k_unordered_sequence;0.9;0.05;100;insertion;23.0768;23.6333;24.1898;0.4248;0.5565;2.3265
k_unordered_sequence;0.9;0.05;1000;bubble;118.4141;121.0000;123.5859;1.9740;2.5859;10.8119
k_unordered_sequence;0.9;0.05;1000;merge;246.2053;248.7333;251.2613;1.9298;2.5280;10.5697
k_unordered_sequence;0.9;0.05;1000;quick;186.2365;188.5000;190.7635;1.7279;2.2635;9.4641
k_unordered_sequence;0.9;0.05;1000;insertion;258.4316;260.7333;263.0350;1.7570;2.3017;9.6237
k_unordered_sequence;0.9;0.05;10000;bubble;1153.3237;1160.8000;1168.2763;5.7071;7.4763;31.2591
k_unordered_sequence;0.9;0.05;10000;merge;2824.9107;2832.4000;2839.8893;5.7170;7.4893;31.3133
k_unordered_sequence;0.9;0.05;10000;quick;1949.8760;1956.1333;1962.3906;4.7766;6.2573;26.1623
k_unordered_sequence;0.9;0.05;10000;insertion;2555.5433;2562.0667;2568.5901;4.9797;6.5234;27.2750
