coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
k_unordered_sequence;0.98;0.001;1000;merge;8.1460;8.2313;8.3166;0.0415;0.0853;2.2731
k_unordered_sequence;0.98;0.001;1000;quick;9.2684;9.3870;9.5056;0.0577;0.1186;3.1609
k_unordered_sequence;0.98;0.001;1000;insertion;47.2618;47.4563;47.6508;0.0946;0.1945;5.1826
k_unordered_sequence;0.98;0.0001;10000;bubble;5.3767;5.4637;5.5507;0.0423;0.0870;2.3154
k_unordered_sequence;0.98;0.0001;10000;merge;10.6738;10.8107;10.9476;0.0666;0.1369;3.6460
k_unordered_sequence;0.98;0.0001;10000;quick;13.8447;13.9923;14.1399;0.0718;0.1476;3.9341
k_unordered_sequence;0.98;0.0001;10000;insertion;179.0513;179.5020;179.9527;0.2192;0.4507;12.0069
k_unordered_sequence;0.95;0.01;100;bubble;2.5277;2.5990;2.6703;0.0433;0.0713;1.3690
k_unordered_sequence;0.95;0.01;100;merge;3.1513;3.2320;3.3127;0.0490;0.0807;1.5487
k_unordered_sequence;0.95;0.01;100;quick;5.3421;5.4330;5.5239;0.0552;0.0909;1.7449
k_unordered_sequence;0.95;0.01;100;insertion;11.3296;11.4850;11.6404;0.0944;0.1554;2.9868
k_unordered_sequence;0.95;0.01;1000;bubble;38.0084;38.2490;38.4896;0.1462;0.2406;4.6226
k_unordered_sequence;0.95;0.01;1000;merge;72.5341;72.8080;73.0819;0.1664;0.2739;5.2607
k_unordered_sequence;0.95;0.01;1000;quick;63.1619;63.4450;63.7281;0.1720;0.2831;5.4381
k_unordered_sequence;0.95;0.01;1000;insertion;144.5015;144.8610;145.2205;0.2184;0.3595;6.9079
k_unordered_sequence;0.95;0.01;10000;bubble;346.9495;347.7050;348.4605;0.4590;0.7555;14.5140
k_unordered_sequence;0.95;0.01;10000;merge;996.0755;997.6940;999.3125;0.9833;1.6185;31.0942
k_unordered_sequence;0.95;0.01;10000;quick;656.5135;657.7330;658.9525;0.7409;1.2195;23.4298
k_unordered_sequence;0.95;0.01;10000;insertion;1443.7202;1445.2110;1446.7018;0.9057;1.4908;28.6419
k_unordered_sequence;0.95;0.02;100;bubble;3.8575;3.9370;4.0165;0.0483;0.0795;1.5282
k_unordered_sequence;0.95;0.02;100;merge;7.5268;7.6710;7.8152;0.0876;0.1442;2.7696
k_unordered_sequence;0.95;0.02;100;quick;9.3557;9.4350;9.5143;0.0482;0.0793;1.5232
k_unordered_sequence;0.95;0.02;100;insertion;14.5028;14.6180;14.7332;0.0700;0.1152;2.2143
k_unordered_sequence;0.95;0.02;1000;bubble;61.5128;61.7990;62.0852;0.1739;0.2862;5.4981
k_unordered_sequence;0.95;0.02;1000;merge;132.9437;133.3350;133.7263;0.2377;0.3913;7.5170
k_unordered_sequence;0.95;0.02;1000;quick;104.0964;104.4450;104.7936;0.2118;0.3486;6.6973
k_unordered_sequence;0.95;0.02;1000;insertion;185.4153;185.7410;186.0667;0.1979;0.3257;6.2595
k_unordered_sequence;0.95;0.02;10000;bubble;603.1605;604.1680;605.1755;0.6121;1.0075;19.3567
k_unordered_sequence;0.95;0.02;10000;merge;1725.9097;1727.4960;1729.0823;0.9637;1.5863;30.4747
k_unordered_sequence;0.95;0.02;10000;quick;1077.8798;1079.1800;1080.4802;0.7899;1.3002;24.9779
k_unordered_sequence;0.95;0.02;10000;insertion;1878.8732;1880.3660;1881.8588;0.9069;1.4928;28.6784
k_unordered_sequence;0.95;0.05;100;bubble;12.6431;12.7590;12.8749;0.0704;0.1159;2.2266
k_unordered_sequence;0.95;0.05;100;merge;17.1956;17.3990;17.6024;0.1236;0.2034;3.9071
k_unordered_sequence;0.95;0.05;100;quick;16.9226;17.0930;17.2634;0.1035;0.1704;3.2737
k_unordered_sequence;0.95;0.05;100;insertion;21.6196;21.7350;21.8504;0.0701;0.1154;2.2153
k_unordered_sequence;0.95;0.05;1000;bubble;116.9763;117.3720;117.7677;0.2404;0.3957;7.6027
k_unordered_sequence;0.95;0.05;1000;merge;244.5961;244.9860;245.3759;0.2369;0.3899;7.4909
k_unordered_sequence;0.95;0.05;1000;quick;188.4083;188.8560;189.3037;0.2720;0.4477;8.6007
k_unordered_sequence;0.95;0.05;1000;insertion;255.1157;255.5130;255.9103;0.2414;0.3973;7.6334
k_unordered_sequence;0.95;0.05;10000;bubble;1177.3164;1178.6130;1179.9096;0.7877;1.2966;24.9096
k_unordered_sequence;0.95;0.05;10000;merge;2830.7828;2832.1060;2833.4292;0.8039;1.3232;25.4212
k_unordered_sequence;0.95;0.05;10000;quick;1944.1812;1945.7490;1947.3168;0.9525;1.5678;30.1196
k_unordered_sequence;0.95;0.05;10000;insertion;2556.2727;2557.7510;2559.2293;0.8981;1.4783;28.4006
k_unordered_sequence;0.95;0.001;1000;bubble;4.5352;4.5847;4.6342;0.0301;0.0495;1.6486
