coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_maior_array;0.9;0.02;1000;bubble;17.4363;17.6832;17.9301;0.1926;0.2469;6.0893
percentual_maior_array;0.9;0.02;1000;merge;3.5294;3.5639;3.5984;0.0269;0.0345;0.8492
percentual_maior_array;0.9;0.02;1000;quick;3.9882;4.0058;4.0234;0.0137;0.0176;0.4320
percentual_maior_array;0.9;0.02;1000;insertion;1.9907;2.0057;2.0207;0.0117;0.0150;0.3709
percentual_maior_array;0.9;0.02;10000;bubble;3.5610;3.6054;3.6498;0.0346;0.0444;1.0955
percentual_maior_array;0.9;0.02;10000;merge;0.4039;0.4071;0.4103;0.0025;0.0032;0.0796
percentual_maior_array;0.9;0.02;10000;quick;0.5592;0.5623;0.5654;0.0024;0.0031;0.0748
percentual_maior_array;0.9;0.02;10000;insertion;0.2598;0.2610;0.2622;0.0009;0.0012;0.0289
percentual_maior_array;0.9;0.05;100;bubble;28.7814;29.1360;29.4906;0.2766;0.3546;8.7471
percentual_maior_array;0.9;0.05;100;merge;15.9583;16.1410;16.3237;0.1425;0.1827;4.5057
percentual_maior_array;0.9;0.05;100;quick;14.9022;15.0810;15.2598;0.1395;0.1788;4.4100
percentual_maior_array;0.9;0.05;100;insertion;11.1797;11.2920;11.4043;0.0876;0.1123;2.7717
percentual_maior_array;0.9;0.05;1000;bubble;9.3429;9.4625;9.5821;0.0933;0.1196;2.9505
percentual_maior_array;0.9;0.05;1000;merge;1.7728;1.7832;1.7936;0.0081;0.0104;0.2564
percentual_maior_array;0.9;0.05;1000;quick;2.3317;2.3479;2.3641;0.0126;0.0162;0.3978
percentual_maior_array;0.9;0.05;1000;insertion;1.3727;1.3812;1.3897;0.0066;0.0085;0.2072
percentual_maior_array;0.9;0.05;10000;bubble;1.5923;1.6079;1.6235;0.0122;0.0156;0.3863
percentual_maior_array;0.9;0.05;10000;merge;0.1920;0.1933;0.1946;0.0010;0.0013;0.0320
percentual_maior_array;0.9;0.05;10000;quick;0.2972;0.2987;0.3002;0.0012;0.0015;0.0380
percentual_maior_array;0.9;0.05;10000;insertion;0.1788;0.1794;0.1800;0.0005;0.0006;0.0171
percentual_maior_array;0.9;0.001;1000;bubble;63.5096;63.8927;64.2758;0.2988;0.3831;16.3683
percentual_maior_array;0.9;0.001;1000;merge;30.9794;31.2298;31.4802;0.1953;0.2504;10.6961
percentual_maior_array;0.9;0.001;1000;quick;27.7179;27.9302;28.1425;0.1656;0.2123;9.0722
percentual_maior_array;0.9;0.001;1000;insertion;7.2812;7.3120;7.3428;0.0240;0.0308;1.3144
percentual_maior_array;0.9;0.0001;10000;bubble;82.3930;82.7650;83.1370;0.2902;0.3720;15.8923
percentual_maior_array;0.9;0.0001;10000;merge;26.5576;26.7889;27.0202;0.1804;0.2313;9.8818
percentual_maior_array;0.9;0.0001;10000;quick;22.3804;22.5641;22.7478;0.1433;0.1837;7.8465
percentual_maior_array;0.9;0.0001;10000;insertion;2.5573;2.5678;2.5783;0.0082;0.0105;0.4507
